DateTime,Open,Close,High,Low
2022-02-22,3009.57,3003.95,3059.65,2969.71
2022-02-23,3033.01,2897.685,3035.26,2893.02
2022-02-24,2796.75,3027.16,3034.98,2790
2022-02-25,3011,3075.77,3079.8,2984.27
2022-02-28,3048.5,3071.26,3089,3017
2022-03-01,3054.65,3022.84,3081.98,2999.54
2022-03-02,3016.98,3041.05,3059.99,2975
2022-03-03,3070.63,2957.97,3078.58,2937.12
2022-03-04,2943.18,2912.82,2957,2876.14
2022-03-07,2908.87,2749.06,2921.89,2748.33
2022-03-08,2733.67,2720.29,2813.99,2671.45
2022-03-09,2790,2785.58,2805,2736.56
2022-03-10,2913.7,2936.35,2973.485,2879.56
2022-03-11,2991.49,2910.49,2993.5,2907.38
2022-03-14,2919.62,2837.06,2949,2817.68
2022-03-15,2857,2947.33,2959.7,2840
2022-03-16,2970,3062.08,3063,2947.07
2022-03-17,3052.81,3144.78,3149.97,3042.8
2022-03-18,3136.26,3225.01,3231.88,3120.22
2022-03-21,3222.415,3229.83,3261.68,3191.06
2022-03-22,3236.11,3297.78,3323.34,3233.98
2022-03-23,3274.1,3268.16,3327.4,3253.74
2022-03-24,3274.99,3272.99,3282.37,3201
2022-03-25,3280,3295.47,3307.37,3245
2022-03-28,3299.5,3379.81,3380.75,3298
2022-03-29,3407.68,3386.3,3416.63,3357.37
2022-03-30,3370.19,3326.02,3379.01,3310
2022-03-31,3328.895,3259.95,3329.9,3259.07
2022-04-01,3282.99,3271.2,3316.54,3246.39
2022-04-04,3282.5,3366.93,3367.89,3264.11
2022-04-05,3354.83,3281.1,3362.21,3265.3201
2022-04-06,3233.01,3175.12,3244,3145.09
2022-04-07,3168,3155.69,3201.58,3090.23
2022-04-08,3135,3089.21,3147.37,3084.615
2022-04-11,3054.26,3022.44,3082.7299,3010.69
2022-04-12,3073.85,3015.75,3101.98,3007.66
2022-04-13,3000.37,3110.82,3120.5,2992
2022-04-14,3107.8,3034.13,3117.94,3029.435
2022-04-18,3030.47,3055.7,3080.79,3005.01
2022-04-19,3040.59,3162.31,3172.98,3031.01
2022-04-20,3152.05,3079.96,3152.05,3072.07
2022-04-21,3094.28,2965.92,3134.76,2951.79
2022-04-22,2965,2887,2992.3,2873.9501
2022-04-25,2880.46,2921.48,2924.43,2846.1309
2022-04-26,2896,2787.82,2897.115,2778.59
2022-04-27,2803.83,2763.34,2838.97,2715.67
2022-04-28,2843.56,2891.93,2918.75,2806
2022-04-29,2596.98,2485.63,2615.22,2432.5
2022-05-02,2448.02,2490,2493.365,2367.5
2022-05-03,2481.07,2485.07,2524.41,2456.5
2022-05-04,2472,2518.57,2520,2383.66
2022-05-05,2460,2328.14,2469.98,2301.45
2022-05-06,2297,2295.45,2381.01,2261.625
2022-05-09,2226.25,2175.78,2280,2159.14
2022-05-10,2225,2177.18,2252.85,2143.42
2022-05-11,2162.07,2107.44,2203.12,2088.57
2022-05-12,2055,2138.61,2215.615,2048.11
2022-05-13,2181.38,2261.1,2263.68,2156
2022-05-16,2262,2216.21,2279.85,2207.0827
2022-05-17,2265.5,2307.37,2316,2225.53
2022-05-18,2228.79,2142.25,2257.06,2124.975
2022-05-19,2125.61,2146.38,2200.68,2123.8581
2022-05-20,2191.37,2151.82,2197.9599,2100.1868
2022-05-23,2169.22,2151.14,2176.375,2079
2022-05-24,2080.5,2082,2108,2025.2
2022-05-25,2073.11,2135.5,2163.4999,2073
2022-05-26,2159.4,2221.55,2253.3099,2149.07
2022-05-27,2271,2302.93,2303.74,2252.56
2022-05-31,2325.6,2404.19,2439.8899,2313.5
2022-06-01,2445.12,2433.68,2503.58,2412.445
2022-06-02,2433.68,2510.22,2512.2,2400.9
2022-06-03,2484,2447,2488,2420.929
2022-06-06,125.245,124.79,128.99,123.81
2022-06-07,122.005,123,124.1,120.63
2022-06-08,122.61,121.18,123.75,120.75
2022-06-09,119.99,116.15,121.3,116.1
2022-06-10,113.415,109.65,114.5,109.05
2022-06-13,104.19,103.67,106.54,101.86
2022-06-14,104.19,102.31,104.88,101.43
2022-06-15,103.86,107.67,109.06,103.53
2022-06-16,104.47,103.66,104.58,102.01
2022-06-17,102.8,106.22,106.98,102.51
2022-06-21,108.2,108.68,111.6299,103.56
2022-06-22,107.43,108.95,112.13,107.02
2022-06-23,110.39,112.44,113,107.93
2022-06-24,112.38,116.46,116.71,111.43
2022-06-27,117.09,113.22,117.98,112.7
2022-06-28,113.5,107.4,114.85,107.04
2022-06-29,107.38,108.92,110.99,106.91
2022-06-30,108.11,106.21,108.18,102.52
2022-07-01,106.29,109.56,109.75,105.8469
2022-07-05,107.6,113.5,114.08,106.3242
2022-07-06,113.21,114.33,115.48,112.01
2022-07-07,113.85,116.33,116.99,113.49
2022-07-08,114.6,115.54,116.58,113.69
2022-07-11,114.08,111.75,114.3,110.87
2022-07-12,112.16,109.22,113.23,108.34
2022-07-13,107.03,110.4,111.78,106.01
2022-07-14,110.24,110.63,111.18,107.58
2022-07-15,112.5,113.55,115.59,111.59
2022-07-18,115,113.76,117.24,113.15
2022-07-19,115.7,118.21,118.95,114.03
2022-07-20,118.615,122.77,123.475,118.32
2022-07-21,123.2,124.63,124.85,121.26
2022-07-22,125.01,122.42,125.5,121.3504
2022-07-25,122.695,121.14,123.64,120.03
2022-07-26,115.79,114.81,118.15,114.53
2022-07-27,117.31,120.97,121.9,117.16
2022-07-28,121.57,122.28,122.84,118.08
2022-07-29,134.9,134.95,137.65,132.41
2022-08-01,134.96,135.39,138.8339,133.51
2022-08-02,134.72,134.16,137.44,134.09
2022-08-03,136.21,139.52,140.49,136.05
2022-08-04,140.58,142.57,143.56,139.55
2022-08-05,140.1,140.8,142.86,139.6
2022-08-08,142.05,139.41,144.23,138.29
2022-08-09,138.052,137.83,138.9523,136.21
2022-08-10,142.9,142.69,144.6,141.01
2022-08-11,143.86,140.64,144.49,139.76
2022-08-12,142.05,143.55,143.57,140.1201
2022-08-15,142.8,143.18,143.76,141.49
2022-08-16,143.905,144.78,146.57,142
2022-08-17,142.69,142.1,143.38,140.78
2022-08-18,141.32,142.3,142.77,140.38
2022-08-19,140.47,138.23,141.11,137.9142
2022-08-22,135.72,133.22,136.32,132.85
2022-08-23,133.41,133.62,134.99,132.95
2022-08-24,132.75,133.8,135.47,132.1
2022-08-25,135.26,137.28,137.42,134.28
2022-08-26,136.55,130.75,137.83,130.5
2022-08-29,129.9,129.79,131.9499,128.77
2022-08-30,131.25,128.73,132.0745,126.85
2022-08-31,129.45,126.77,130.59,126.74
2022-09-01,126,127.82,128.02,123.66
2022-09-02,129.5,127.51,131.38,126.39
2022-09-06,127.92,126.11,128.62,124.74
2022-09-07,126.12,129.48,129.82,125.4
2022-09-08,127.72,129.82,130.28,127.1
2022-09-09,130.91,133.27,133.69,130.76
2022-09-12,134.095,136.45,136.49,134
2022-09-13,131.01,126.82,131.4,126.27
2022-09-14,127.364,128.55,128.84,126.33
2022-09-15,127.38,126.28,130.37,125.495
2022-09-16,122.78,123.53,123.87,120.7
2022-09-19,122.16,124.66,124.71,121.8
2022-09-20,123.35,122.19,124.3963,121.14
2022-09-21,122.49,118.54,123.76,118.45
2022-09-22,117.08,117.31,118.79,116.26
2022-09-23,116,113.78,116.05,112.06
2022-09-26,113.295,115.15,117.34,113.13
2022-09-27,117.195,114.41,118.32,113.05
2022-09-28,114.38,118.01,118.7,113.8
2022-09-29,115.6,114.8,116.07,113.06
2022-09-30,114.075,113,116.92,112.84
2022-10-03,113.58,115.88,116.91,112.45
2022-10-04,119.89,121.09,123,119.79
2022-10-05,118.58,120.95,121.75,117.69
2022-10-06,120.77,120.3,121.53,119.5
2022-10-07,118,114.56,118.17,113.88
2022-10-10,115.1,113.67,116.25,112.43
2022-10-11,112.71,112.21,115.48,110.39
2022-10-12,112.49,112.9,113.83,111.4
2022-10-13,107.88,112.53,113.44,105.345
2022-10-14,114.1,106.9,114.96,106.6
2022-10-17,110.11,113.79,114.19,110.09
2022-10-18,119.06,116.36,119.52,114.79
2022-10-19,114.71,115.07,116.5932,113.22
2022-10-20,113.83,115.25,118.24,113.51
2022-10-21,114.792,119.32,119.59,114.5
2022-10-24,119.98,119.82,120.39,116.57
2022-10-25,119.65,120.6,121.3152,118.95
2022-10-26,116,115.66,119.3457,114.76
2022-10-27,113.92,110.96,114.12,109.77
2022-10-28,97.905,103.41,103.96,97.66
2022-10-31,103.56,102.44,104.87,100.74
2022-11-01,103.99,96.79,104.58,96.06
2022-11-02,97.315,92.12,97.74,92.01
2022-11-03,92.47,89.3,93.5,89.02
2022-11-04,91.49,90.98,92.44,88.04
2022-11-07,91.95,90.53,92.1,89.04
2022-11-08,90.79,89.98,91.72,88.23
2022-11-09,89.47,86.14,89.48,85.87
2022-11-10,92.935,96.63,98.69,91.65
2022-11-11,97.88,100.79,101.19,96.66
2022-11-14,98.77,98.49,100.1199,97.29
2022-11-15,103.21,98.94,103.79,97.34
2022-11-16,96.85,97.12,98.4879,95.54
2022-11-17,95.37,94.85,96.97,94.03
2022-11-18,95.95,94.14,95.99,92.48
2022-11-21,93.97,92.46,95.02,90.59
2022-11-22,92.62,93.2,93.35,90.87
2022-11-23,93.24,94.13,94.58,92.83
2022-11-25,93.79,93.41,94.43,93.065
2022-11-28,93.93,93.95,96.4,93.43
2022-11-29,94.04,92.42,94.41,91.44
2022-11-30,92.47,96.54,96.54,91.525
2022-12-01,96.99,95.5,97.23,94.92
2022-12-02,94.475,94.13,95.36,93.78
2022-12-05,93.05,91.01,94.06,90.82
2022-12-06,90.5,88.25,91.04,87.9
2022-12-07,88.34,88.46,89.89,87.48
2022-12-08,89.24,90.35,90.86,87.88
2022-12-09,88.9,89.09,90.3,88.63
2022-12-12,89.21,90.55,90.58,87.87
2022-12-13,95.23,92.49,96.25,90.52
2022-12-14,92.502,91.58,93.4581,89.87
2022-12-15,89.89,88.45,89.97,87.47
2022-12-16,88.265,87.86,89.35,86.73
2022-12-19,87.51,84.92,87.63,84.51
2022-12-20,85.33,85.19,86.61,84.33
2022-12-21,86.175,86.77,87.225,85.21
2022-12-22,85.52,83.79,85.68,82.25
2022-12-23,83.25,85.25,85.78,82.9344
2022-12-27,84.97,83.04,85.35,83
2022-12-28,82.8,81.82,83.48,81.69
2022-12-29,82.87,84.18,84.55,82.55
2022-12-30,83.12,84,84.05,82.47
2023-01-03,85.46,85.82,86.96,84.205
2023-01-04,86.55,85.14,86.98,83.36
2023-01-05,85.33,83.12,85.42,83.07
2023-01-06,83.03,86.08,86.4,81.43
2023-01-09,87.46,87.36,89.48,87.08
2023-01-10,87.57,89.87,90.185,87.29
2023-01-11,90.93,95.09,95.26,90.93
2023-01-12,96.93,95.27,97.19,93.5
2023-01-13,94.18,98.12,98.37,94.12
2023-01-17,98.68,96.05,98.89,95.73
2023-01-18,97.25,95.46,99.32,95.38
2023-01-19,94.74,93.68,95.44,92.86
2023-01-20,93.86,97.25,97.354,93.2025
2023-01-23,97.56,97.52,97.78,95.86
2023-01-24,96.93,96.32,98.09,96
2023-01-25,92.56,97.18,97.24,91.52
2023-01-26,98.235,99.22,99.49,96.92
2023-01-27,99.53,102.24,103.485,99.53
2023-01-30,101.09,100.55,101.74,99.01
2023-01-31,101.155,103.13,103.3484,101.14
2023-02-01,102.53,105.15,106.24,101.24
2023-02-02,110.245,112.91,114,108.88
2023-02-03,105.26,103.39,108.78,102.52
2023-02-06,102.925,102.18,103.9484,100.65
2023-02-07,101.17,102.11,102.41,98.08
2023-02-08,102.04,100.05,102.6699,98.775
2023-02-09,101.32,98.24,101.78,97.57
2023-02-10,97.56,97.61,98.8163,96.23
2023-02-13,97.85,99.54,99.68,96.91
2023-02-14,98.41,99.7,100.9207,97.52
2023-02-15,99.09,101.16,101.17,98.45
2023-02-16,99.21,98.15,100.63,98.1
2023-02-17,97.8,97.2,97.94,95.65
2023-02-21,95.335,94.58,95.605,94.27
2023-02-22,95.1,95.79,97.01,94.8
2023-02-23,96.12,95.82,96.43,93.67
2023-02-24,93.53,93.5,94.14,92.3186
2023-02-27,94.28,93.76,94.78,93.14
2023-02-28,93.14,94.23,94.69,92.92
2023-03-01,93.87,92.17,94.68,91.59
2023-03-02,91.41,92.13,92.23,90.39
2023-03-03,92.74,94.9,94.94,92.66
2023-03-06,95.19,93.75,96.545,93.74
2023-03-07,94.06,93.55,95.09,92.78
2023-03-08,93.6,93.92,94.165,92.18
2023-03-09,93.68,92.25,96.21,92.18
2023-03-10,92.67,90.73,93.57,90.245
2023-03-13,89.97,92.43,94.02,88.12
2023-03-14,93.83,94.88,95.07,92.71
2023-03-15,93.22,96.2,96.67,93.07
2023-03-16,95.75,100.04,100.99,95.61
2023-03-17,99.79,98.95,100.66,97.455
2023-03-20,98.41,97.71,98.48,95.7
2023-03-21,98.14,100.61,100.845,98
2023-03-22,100.45,98.7,102.1,98.61
2023-03-23,100.43,98.71,101.06,97.62
2023-03-24,98.065,98.13,98.3,96.4
2023-03-27,99.07,98.04,99.34,97.08
2023-03-28,98.11,97.24,98.44,96.29
2023-03-29,98.69,100.25,100.4218,98.56
2023-03-30,101.55,102,103.04,101.01
2023-03-31,102.16,103.29,103.49,101.95
2023-04-03,102.3,102.41,103.29,101.43
2023-04-04,102.75,103.95,104.2,102.11
2023-04-05,103.91,101.1,103.91,100.7506
2023-04-06,100.75,102.06,102.3817,99.8008
2023-04-10,100.96,102.17,102.2,99.57
2023-04-11,100.8,99.92,101,99.01
2023-04-12,100.4,97.83,100.51,97.705
2023-04-13,98.95,102.4,102.57,98.71
2023-04-14,102.07,102.51,103.2013,101.11
2023-04-17,103.16,102.74,103.73,101.59
2023-04-18,103.95,102.3,104.2,101.52
2023-04-19,101.58,104.3,105.12,101.39
2023-04-20,103.53,103.81,105.25,103.21
2023-04-21,106.1,106.96,108.15,105.08
2023-04-24,107.655,106.21,109.23,105.07
2023-04-25,104.91,102.57,105.45,102.45
2023-04-26,105.04,104.98,106.62,104.1
2023-04-27,108.16,109.82,110.86,106.8
2023-04-28,107.73,105.45,109.48,104.33
2023-05-01,104.95,102.05,105.23,101.82
2023-05-02,101.47,103.63,103.9,101.15
2023-05-03,103.735,103.65,105.96,103.28
2023-05-04,104.04,104,105.39,103.3117
2023-05-05,104.27,105.655,105.76,103.55
2023-05-08,105.04,105.83,106.095,104.7001
2023-05-09,105.48,106.62,106.79,105.1567
2023-05-10,108.1,110.19,110.67,108.05
2023-05-11,111.03,112.18,113.28,110.49
2023-05-12,112.16,110.26,112.64,109.3185
2023-05-15,111.15,111.2,112.29,109.25
2023-05-16,111.05,113.4,114.7899,111.05
2023-05-17,114.89,115.5,115.83,114.22
2023-05-18,116.69,118.15,118.6,116.335
2023-05-19,118.16,116.25,118.31,115.7
2023-05-22,116.77,115.01,116.77,114.25
2023-05-23,114.27,114.99,117.14,113.78
2023-05-24,115.35,116.75,117.34,115.02
2023-05-25,116.63,115,116.87,114.31
2023-05-26,116.04,120.11,121.5,116.02
2023-05-30,122.37,121.66,122.92,119.855
2023-05-31,121.45,120.58,122.04,119.17
2023-06-01,120.69,122.77,123.49,119.93
2023-06-02,124.92,124.25,126.39,124.015
2023-06-05,123.36,125.3,125.8,123.03
2023-06-06,125.07,126.61,127.4,125
2023-06-07,127.01,121.23,127.365,120.63
2023-06-08,123.01,124.25,125.625,122.2579
2023-06-09,124.08,123.43,125.8,123.19
2023-06-12,124.02,126.57,126.78,123.53
2023-06-13,128.12,126.66,128.41,125.18
2023-06-14,126.7,126.42,126.95,124.12
2023-06-15,125.21,127.11,127.69,124.32
2023-06-16,127.71,125.49,127.9,125.3
2023-06-20,124.97,125.78,127.25,124.5
2023-06-21,125.64,124.83,126.73,123.85
2023-06-22,125.31,130.15,130.33,125.14
2023-06-23,129.11,129.33,130.84,128.28
2023-06-26,129.33,127.33,131.49,127.1
2023-06-27,128.63,129.18,130.085,127.55
2023-06-28,128.94,129.04,131.48,128.44
2023-06-29,128.77,127.9,129.26,127.255
2023-06-30,129.47,130.36,131.245,128.95
2023-07-03,130.82,130.22,131.85,130.065
2023-07-05,130.24,130.38,131.4,129.64
2023-07-06,128.25,128.36,128.73,127.37
2023-07-07,128.59,129.78,130.97,128.1294
2023-07-10,129.07,127.13,129.28,125.915
2023-07-11,127.75,128.78,129.77,127.35
2023-07-12,130.31,130.8,131.26,128.83
2023-07-13,134.04,134.3,134.67,132.71
2023-07-14,134.06,134.68,136.65,134.06
2023-07-17,134.56,133.56,135.62,133.21
2023-07-18,132.71,132.83,133.86,131.355
2023-07-19,133.39,135.36,135.99,132.53
2023-07-20,134.07,129.96,134.7915,129.33
2023-07-21,131.34,130,131.37,128.415
2023-07-24,130.305,128.8,131.66,128.35
2023-07-25,129.31,129.13,129.58,128.53
2023-07-26,126.51,128.15,129.08,126.11
2023-07-27,131,128.25,132.63,127.79
2023-07-28,129.69,132.21,133.01,129.33
2023-07-31,133.2,133.68,133.87,132.38
2023-08-01,133.55,131.69,133.69,131.6199
2023-08-02,130.154,128.21,130.23,126.82
2023-08-03,127.48,128.91,129.84,126.41
2023-08-04,141.06,139.57,143.63,139.32
2023-08-07,140.99,142.22,142.54,138.95
2023-08-08,140.62,139.94,140.84,138.42
2023-08-09,139.97,137.85,140.32,137.1
2023-08-10,139.075,138.56,140.41,137.49
2023-08-11,137.4,138.41,139.33,137
2023-08-14,138.3,140.57,140.59,137.75
2023-08-15,140.05,137.67,141.2778,137.23
2023-08-16,137.19,135.07,137.27,135.01
2023-08-17,135.46,133.98,136.085,133.53
2023-08-18,131.62,133.22,134.065,131.15
2023-08-21,133.74,134.68,135.185,132.71
2023-08-22,135.08,134.25,135.65,133.73
2023-08-23,134.5,135.52,135.95,133.22
2023-08-24,136.4,131.84,136.775,131.83
2023-08-25,132.47,133.26,133.87,130.58
2023-08-28,133.78,133.14,133.95,131.85
2023-08-29,133.38,134.91,135.14,133.25
2023-08-30,134.93,135.07,135.68,133.92
2023-08-31,135.06,138.01,138.7885,135
2023-09-01,139.455,138.12,139.96,136.875
2023-09-05,137.73,137.27,137.8,135.82
2023-09-06,136.32,135.36,137.45,134.61
2023-09-07,133.9,137.85,138.03,133.16
2023-09-08,136.86,138.23,138.8519,136.75
2023-09-11,138.75,143.1,143.62,138.64
2023-09-12,142.32,141.23,143,140.61
2023-09-13,140.95,144.85,144.98,140.865
2023-09-14,145.08,144.72,145.86,142.95
2023-09-15,142.69,140.39,143.57,140.09
2023-09-18,140.48,139.98,141.75,139.22
2023-09-19,138.7,137.63,138.84,135.56
2023-09-20,138.55,135.29,139.37,135.2
2023-09-21,131.94,129.33,132.24,129.31
2023-09-22,131.11,129.12,132.03,128.52
2023-09-25,129.36,131.27,131.78,128.77
2023-09-26,130.12,125.98,130.39,125.28
2023-09-27,125.76,125.98,127.48,124.13
2023-09-28,124.04,125.98,126.5801,123.04
2023-09-29,128.2,127.12,129.15,126.32
2023-10-02,127.28,129.46,130.47,126.54
2023-10-03,128.06,124.72,128.52,124.2544
2023-10-04,126.06,127,127.36,125.68
2023-10-05,126.71,125.96,126.73,124.33
2023-10-06,124.16,127.96,128.45,124.13
2023-10-09,126.22,128.26,128.79,124.76
2023-10-10,128.82,129.48,130.74,128.05
2023-10-11,129.74,131.83,132.05,129.61
2023-10-12,132.17,132.33,134.48,131.23
2023-10-13,132.98,129.79,133.3145,128.95
2023-10-16,130.69,132.55,133.07,130.425
2023-10-17,130.39,131.47,132.58,128.71
2023-10-18,129.9,128.13,130.6699,127.51
2023-10-19,130.565,128.4,132.24,127.47
2023-10-20,128.05,125.17,128.17,124.97
2023-10-23,124.63,126.56,127.88,123.98
2023-10-24,127.74,128.56,128.8,126.34
2023-10-25,126.04,121.39,126.34,120.79
2023-10-26,120.63,119.57,121.6393,118.35
2023-10-27,126.2,127.74,130.02,125.52
2023-10-30,129.72,132.71,133,128.56
2023-10-31,132.75,133.09,133.57,131.71
2023-11-01,133.96,137,137.35,133.71
2023-11-02,138.73,138.07,138.81,136.47
2023-11-03,138.99,138.6,139.49,137.45
2023-11-06,138.76,139.74,140.73,138.36
2023-11-07,140.55,142.71,143.37,140.5
2023-11-08,142.97,142.08,143.12,141.2183
2023-11-09,142.02,140.6,142.65,139.84
2023-11-10,140.46,143.56,143.65,139.91
2023-11-13,142.08,142.59,143.23,140.67
2023-11-14,145,145.8,147.26,144.68
2023-11-15,147.06,143.2,147.29,142.59
2023-11-16,140.91,142.83,143.32,139.52
2023-11-17,142.66,145.18,145.23,142.545
2023-11-20,145.13,146.13,146.63,144.725
2023-11-21,143.91,143.9,144.05,141.5
2023-11-22,144.57,146.71,147.74,144.57
2023-11-24,146.7,146.74,147.2,145.32
2023-11-27,147.53,147.73,149.26,146.88
2023-11-28,146.98,147.03,147.5999,145.53
2023-11-29,147.85,146.32,148.54,145.97
2023-11-30,144.76,146.09,146.93,144.332
2023-12-01,146,147.03,147.245,145.55
2023-12-04,145.25,144.84,145.35,142.81
2023-12-05,143.55,146.88,148.57,143.13
2023-12-06,147.58,144.52,147.85,144.28
2023-12-07,146.15,146.88,147.92,145.34
2023-12-08,145.48,147.42,147.84,145.4
2023-12-11,145.66,145.89,146.19,143.64
2023-12-12,145.52,147.48,147.5,145.3
2023-12-13,148.12,148.84,149.46,146.82
2023-12-14,149.93,147.42,150.54,145.52
2023-12-15,148.38,149.97,150.57,147.88
2023-12-18,150.56,154.07,154.855,150.05
2023-12-19,154.4,153.79,155.12,152.69
2023-12-20,152.9,152.12,155.63,151.56
2023-12-21,153.3,153.84,153.97,152.1
2023-12-22,153.77,153.42,154.35,152.71
2023-12-26,153.56,153.41,153.975,153.03
2023-12-27,153.56,153.34,154.78,153.12
2023-12-28,153.72,153.38,154.08,152.95
2023-12-29,153.1,151.94,153.89,151.03
2024-01-02,151.54,149.93,152.38,148.39
2024-01-03,149.2,148.47,151.05,148.33
2024-01-04,145.59,144.57,147.38,144.05
2024-01-05,144.69,145.24,146.59,144.53
2024-01-08,146.74,149.1,149.4,146.15
2024-01-09,148.33,151.37,151.71,148.21
2024-01-10,152.06,153.73,154.42,151.881
2024-01-11,155.04,155.18,157.17,153.12
2024-01-12,155.39,154.62,156.2,154.01
2024-01-16,153.53,153.16,154.99,152.15
2024-01-17,151.49,151.71,152.15,149.91
2024-01-18,152.77,153.5,153.775,151.82
2024-01-19,153.83,155.34,155.76,152.74
2024-01-22,156.89,154.78,157.05,153.9
2024-01-23,154.85,156.02,156.21,153.93
2024-01-24,157.8,156.87,158.51,156.48
2024-01-25,156.95,157.75,158.505,154.5501
2024-01-26,158.42,159.12,160.72,157.91
2024-01-29,159.34,161.26,161.29,158.9
2024-01-30,160.7,159,161.73,158.49
2024-01-31,157,155.2,159.01,154.81
2024-02-01,155.87,159.28,159.76,155.62
2024-02-02,169.19,171.81,172.5,167.33
2024-02-05,170.2,170.31,170.55,167.7
2024-02-06,169.39,169.15,170.71,167.65
2024-02-07,169.48,170.53,170.88,168.94
2024-02-08,169.65,169.84,171.43,168.88
2024-02-09,170.9,174.45,175,170.5803
2024-02-12,174.8,172.34,175.39,171.54
2024-02-13,167.73,168.64,170.95,165.75
2024-02-14,169.21,170.98,171.21,168.28
2024-02-15,170.58,169.8,171.17,167.59
2024-02-16,168.74,169.51,170.42,167.17
2024-02-20,167.83,167.08,168.71,165.74
2024-02-21,168.94,168.59,170.23,167.14
2024-02-22,173.1,174.58,174.8,171.77
2024-02-23,174.28,174.99,175.75,173.7
2024-02-26,175.7,174.73,176.37,174.26
2024-02-27,174.075,173.54,174.62,172.86
2024-02-28,172.44,173.16,174.05,172.27
2024-02-29,173.01,176.76,177.22,172.85
2024-03-01,176.75,178.22,178.725,176.07
2024-03-04,177.53,177.58,180.14,177.49
2024-03-05,176.93,174.12,176.93,173.303
2024-03-06,175.54,173.51,176.46,173.26
2024-03-07,174.83,176.82,177.99,173.72
2024-03-08,176.44,175.35,178.785,174.33
2024-03-11,174.31,171.96,174.47,171.47
2024-03-12,173.5,175.39,176.76,171.98
2024-03-13,175.9,176.555,177.62,175.55
2024-03-14,177.69,178.75,179.53,176.465
2024-03-15,176.64,174.42,177.93,173.9
2024-03-18,175.8,174.48,176.69,174.28
2024-03-19,174.215,175.9,176.09,173.52
2024-03-20,176.14,178.15,178.53,174.64
2024-03-21,179.988,178.15,181.415,178.15
2024-03-22,177.752,178.87,179.255,176.75
2024-03-25,178.01,179.71,180.99,177.24
2024-03-26,180.15,178.3,180.45,177.95
2024-03-27,179.88,179.83,180,177.3099
2024-03-28,180.17,180.38,181.7,179.26
2024-04-01,180.79,180.97,183,179.95
2024-04-02,179.07,180.69,180.79,178.3762
2024-04-03,179.9,182.41,182.87,179.8
2024-04-04,184,180,185.1,180
2024-04-05,182.38,185.07,186.27,181.97
2024-04-08,186.9,185.19,187.29,184.81
2024-04-09,187.24,185.67,187.34,184.2
2024-04-10,182.765,185.95,186.2699,182.67
2024-04-11,186.74,189.05,189.77,185.51
2024-04-12,187.72,186.13,188.38,185.08
2024-04-15,187.425,183.62,188.69,183
2024-04-16,183.27,183.32,184.83,182.26
2024-04-17,184.31,181.28,184.57,179.82
2024-04-18,181.47,179.22,182.39,178.65
2024-04-19,178.74,174.63,179,173.44
2024-04-22,176.94,177.23,178.87,174.56
2024-04-23,178.08,179.54,179.93,175.975
2024-04-24,179.94,176.59,180.323,176.18
2024-04-25,169.68,173.67,173.92,166.32
2024-04-26,177.795,179.62,180.82,176.13
2024-04-29,182.75,180.96,183.53,179.39
2024-04-30,181.09,175,182.99,174.8
2024-05-01,181.635,179,185.15,176.56
2024-05-02,180.85,184.72,185.1,179.91
2024-05-03,186.99,186.21,187.87,185.42
2024-05-06,186.28,188.7,188.745,184.8
2024-05-07,188.92,188.76,189.94,187.305
2024-05-08,187.44,188,188.43,186.385
2024-05-09,188.88,189.5,191.7,187.44
2024-05-10,189.16,187.48,189.892,186.93
2024-05-13,188,186.57,188.31,185.36
2024-05-14,183.82,187.07,187.72,183.45
2024-05-15,185.97,185.99,186.7193,182.73
2024-05-16,185.6,183.63,187.31,183.46
2024-05-17,183.76,184.7,185.3,183.35
2024-05-20,184.34,183.54,186.665,183.28
2024-05-21,182.3,183.15,183.26,180.75
2024-05-22,183.88,183.13,185.22,181.9715
2024-05-23,183.66,181.05,184.76,180.08
2024-05-24,181.65,180.75,182.435,180.3
2024-05-28,179.93,182.15,182.24,179.49
2024-05-29,181.7,182.02,184.08,181.55
2024-05-30,181.31,179.32,181.34,178.355
2024-05-31,178.3,176.44,179.21,173.87
2024-06-03,177.7,178.34,178.7,175.92
2024-06-04,177.64,179.34,179.82,176.44
2024-06-05,180.1,181.28,181.5,178.75
2024-06-06,181.745,185,185,181.49
2024-06-07,184.9,184.3,186.2888,183.36
2024-06-10,184.07,187.06,187.23,183.79
2024-06-11,187.06,187.23,187.77,184.5373
2024-06-12,188.015,186.89,188.35,185.43
2024-06-13,186.09,183.83,187.67,182.666
2024-06-14,183.08,183.66,183.72,182.23
2024-06-17,182.52,184.06,185,181.22
2024-06-18,183.735,182.81,184.29,181.43
2024-06-20,182.91,186.1,186.51,182.72
2024-06-21,187.8,189.08,189.275,185.86
2024-06-24,189.33,185.57,191,185.33
2024-06-25,186.81,186.34,188.84,185.42
2024-06-26,186.92,193.61,194.8,186.26
2024-06-27,195.005,197.85,199.84,194.2
2024-06-28,197.73,193.25,198.85,192.5
2024-07-01,193.49,197.2,198.2957,192.82
2024-07-02,197.28,200,200.43,195.93
2024-07-03,199.94,197.59,200.029,196.7601
2024-07-05,198.65,200,200.55,198.17
2024-07-08,200.04,199.29,201.2,197.96
2024-07-09,199.4,199.34,200.57,199.045
2024-07-10,199.995,199.79,200.11,197.69
2024-07-11,200.09,195.05,200.2699,192.86
2024-07-12,194.8,194.49,196.47,193.8301
